# Seed:     444444
#
#   a      e        i        node     peri     Manom      resamp       q        r        M      m_rand H_rand color flag delta    m_int   H_int eff   RA(H)     DEC    delta_ra delt_dec Surv.  Comments
#
# flag: >0: detected; >2: characterized; 0 mod(2): tracked
# Survey: name of the block
# delta_ra: distance from center of pointing [arcsec]
# delt_dec: distance from center of pointing [arcsec]
#
  48.557  0.370    0.057     178.7     182.6      25.7      1.0   30.577   32.454   16.991   24.618   9.49  0.76  1   31.473   23.930   8.80 0.13  2.45822  14.5419  3.55717 -1.19435 L4v-smooth res
  48.156  0.370    0.057     255.7     235.7       9.9      5.9   30.324   30.341    1.435   23.974   9.14  0.62  3   29.362   23.371   8.54 0.61  9.13545  16.4099  3.82672  1.16427 L5c-smooth res
  48.078  0.370    0.057      80.3     150.4       9.1      7.6   30.275   30.276   -0.249   23.455   8.58  1.01  4   29.304   22.576   7.70 0.72 15.21611 -17.8909  3.61293  0.99248 L4j-smooth res
  48.419  0.370    0.057      15.9     189.1      24.3      4.2   30.490   32.214   16.245   23.335   8.18  0.49  4   31.249   22.908   7.75 0.49 15.93482 -20.4339  3.40544  0.71272 L5j-smooth res
  48.317  0.370    0.057     203.5     121.4      43.7      2.4   30.426   41.066   46.703   23.668   7.51  0.00  4   40.087   23.655   7.49 0.84  3.35711  18.4324  2.99953 -0.78760 2015BC.eff res
  47.971  0.370    0.057       0.9     144.4       3.9      4.3   30.208   30.355   -4.615   24.514   9.68  0.63  2   29.376   23.655   8.82 0.19  9.12457  16.5553  3.82695  1.15979 L5c-smooth res
  48.797  0.370    0.057     223.7     286.5       1.7      2.7   30.728   31.037   -6.674   22.777   7.85  0.85  4   30.058   22.175   7.25 0.83  9.12597  16.4426  3.75368  1.13984 L5c-smooth res
  48.454  0.370    0.057     181.8     288.4     329.8      4.0   30.512   34.943  332.801   24.650   9.19  0.00  4   33.964   24.698   9.24 0.54  3.33668  18.3383  3.42312 -0.90513 2015BC.eff res
  48.560  0.370    0.057     235.0      55.0     342.8      4.7   30.578   34.786  333.637   23.603   8.16  0.59  4   33.789   23.098   7.65 0.74 15.38697 -18.5738  3.33418  0.86688 L4k-smooth res
  48.140  0.370    0.057      24.7      55.5     343.8      6.4   30.314   31.452  346.859   24.894   9.92  0.00  4   30.466   24.853   9.87 0.66  3.19029  17.8470  3.74376 -1.03547 2015BD.eff res
  48.672  0.370    0.057      59.2     297.3      27.7      4.4   30.649   32.990   19.083   23.434   8.23  0.61  4   32.010   23.064   7.86 0.79  2.42400  14.3936  3.50206 -1.18318 L4v-smooth res
  48.702  0.370    0.057     349.9     296.6     344.4      6.6   30.668   34.423  335.315   23.559   8.16  0.54  3   33.427   23.190   7.79 0.75 15.35460 -18.5065  3.35258  0.88077 L4k-smooth res
  47.991  0.370    0.057     310.9      60.2      22.6      3.4   30.220   31.471   13.819   23.403   8.43  1.00  4   30.484   22.585   7.61 0.80  2.66655  15.6340  3.69929 -1.18423 L4v-smooth res
  48.229  0.370    0.057     180.9     150.2      43.4      4.4   30.370   37.022   34.621   24.392   8.70  0.80  3   36.036   23.489   7.80 0.41  2.59628  15.2037  3.23399 -1.05248 L4v-smooth res
  48.320  0.370    0.057     314.6     122.5     346.4      3.6   30.427   31.167  349.485   23.510   8.54  0.00  4   30.189   23.412   8.45 0.85  3.38222  18.6157  3.74226 -0.97260 2015BC.eff res
  48.173  0.370    0.057     301.0     226.6      41.8      2.6   30.335   36.322   32.508   23.951   8.32  0.29  4   35.322   23.827   8.20 0.64 15.46418 -18.9091  3.24039  0.82017 L4k-smooth res
  48.770  0.370    0.057      27.4     152.2      34.7      5.3   30.711   34.726   25.611   23.937   8.51  0.76  4   33.725   23.258   7.83 0.65 15.47166 -18.9081  3.35629  0.84586 L4k-smooth res
  48.483  0.370    0.057     265.0     343.4       3.1      2.2   30.530   30.785   -6.097   22.759   7.85  0.90  4   29.786   21.779   6.87 0.86 15.42988 -18.7608  3.67798  0.94256 L4k-smooth res
  48.219  0.370    0.057     241.4      22.7     353.3      6.4   30.364   32.046  343.927   23.800   8.70  0.66  4   31.063   23.042   7.94 0.58 15.04787 -17.2579  3.49660  1.01165 L4j-smooth res
  47.910  0.370    0.057     113.6     265.7      18.6      5.3   30.169   30.799    9.731   23.675   8.79  0.72  4   29.813   22.999   8.11 0.74  2.61301  15.2635  3.75079 -1.21470 L4v-smooth res
  48.545  0.370    0.057     260.0     214.0     330.3      1.0   30.569   38.487  321.599   24.509   8.63  0.85  1   37.510   23.355   7.47 0.26  2.34361  14.0583  3.07582 -1.05899 L4v-smooth res
  48.452  0.370    0.057     263.7     192.4     336.5      4.8   30.511   33.163  339.539   23.323   8.11  0.00  4   32.178   23.334   8.12 0.88  3.24369  18.0630  3.58629 -0.97692 2015BD.eff res
  48.761  0.370    0.057     254.4     171.7     350.7      6.7   30.705   30.970  353.752   22.613   7.69  0.00  4   29.987   22.598   7.68 0.91  3.28745  18.2224  3.77768 -1.01483 2015BD.eff res
  48.185  0.370    0.057     155.9     278.8     347.7      5.1   30.342   30.914  350.756   24.317   9.38  0.00  4   29.938   24.411   9.48 0.72  3.41860  18.6293  3.76273 -0.96745 2015BC.eff res
  48.104  0.370    0.057     330.3      72.5       7.8      7.6   30.292   30.295   -0.969   23.906   9.08  0.90  3   29.312   23.088   8.27 0.68  2.52655  14.9715  3.77571 -1.24869 L4v-smooth res
  48.271  0.370    0.057     260.9     149.1       5.4      7.4   30.396   30.468   -3.303   23.973   9.14  0.58  3   29.482   23.472   8.64 0.66  2.64710  15.5206  3.78602 -1.21835 L4v-smooth res
  48.789  0.370    0.057      41.6     228.9     352.8      3.2   30.722   32.475  343.673   23.035   7.89  0.51  4   31.478   22.463   7.32 0.84 15.39804 -18.6259  3.51985  0.90999 L4k-smooth res
  47.898  0.370    0.057     358.4       7.8      24.9      4.7   30.162   31.822   16.040   23.685   8.66  0.64  4   30.836   22.992   7.97 0.74  2.65034  15.5399  3.66513 -1.17699 L4v-smooth res
  48.000  0.370    0.057     155.9      96.3       0.4      1.7   30.226   30.774   -9.028   23.107   8.16  0.44  3   29.807   22.555   7.61 0.80 15.29306 -18.1603  3.54726  0.95262 L4j-smooth res
  47.941  0.370    0.057     224.7      69.4     338.2      6.7   30.189   35.722  328.893   23.325   7.74  0.72  4   34.740   22.712   7.13 0.79 15.10122 -17.4576  3.18677  0.90767 L4k-smooth res
  47.977  0.370    0.057      78.1      40.8      15.5      6.9   30.211   30.538    6.925   23.489   8.63  0.70  4   29.558   22.750   7.89 0.74  9.15504  16.4289  3.81026  1.16546 L5c-smooth res
  48.645  0.370    0.057     282.6     341.4     355.8      3.9   30.632   31.822  346.646   23.656   8.60  0.63  4   30.825   23.146   8.09 0.73 15.37994 -18.5925  3.57123  0.93113 L4k-smooth res
  48.547  0.370    0.057     290.7     193.0     322.3      8.0   30.570   37.282  325.329   24.112   8.37  0.00  4   36.305   24.240   8.49 0.78  3.40791  18.7010  3.24121 -0.83533 2015BC.eff res
  48.269  0.370    0.057     282.6     295.2      19.6      8.7   30.395   31.272   11.439   23.014   8.02  0.50  4   30.285   22.843   7.84 0.71 16.16520 -21.0685  3.63034  0.67898 L5i-smooth res
  48.629  0.370    0.057     356.2     124.7     322.1      9.6   30.622   37.400  325.155   24.646   8.91  0.00  4   36.414   24.703   8.97 0.77  3.19368  17.8833  3.25595 -0.89984 2015BD.eff res
  48.297  0.370    0.057     214.6      77.0     342.0      2.8   30.413   34.852  332.740   23.513   8.06  0.67  3   33.855   22.978   7.52 0.76 15.38755 -18.5547  3.33152  0.86569 L4k-smooth res
  48.205  0.370    0.057     136.3     216.9      29.1      2.2   30.355   32.959   20.315   24.196   8.99  1.09  4   31.981   23.339   8.13 0.56  2.37036  14.0882  3.49327 -1.19414 L4v-smooth res
  47.899  0.370    0.057     294.4     192.9     320.3      5.9   30.163   37.386  323.431   23.509   7.75  0.00  4   36.411   23.476   7.71 0.85  3.44374  18.8331  3.23464 -0.82317 2015BC.eff res
  48.505  0.370    0.057      82.2      61.3      53.5      3.0   30.544   40.412   44.274   23.950   7.84  0.78  3   39.430   23.190   7.08 0.46 15.04935 -17.2152  2.90510  0.83958 L4j-smooth res
  48.027  0.370    0.057      62.8     282.1      36.8      5.5   30.243   34.867   28.006   24.515   9.11  0.67  2   33.878   23.897   8.49 0.26  2.78508  16.0916  3.43138 -1.06510 L4v-smooth res
  48.521  0.370    0.057     226.2     339.9      21.2      7.4   30.554   31.530   12.071   23.373   8.36  0.55  4   30.533   22.860   7.84 0.79 15.40472 -18.6295  3.60311  0.93107 L4k-smooth res
  48.324  0.370    0.057      92.0     104.9     340.6      6.3   30.430   35.041  332.156   23.753   8.32  0.64  4   34.056   23.243   7.81 0.68  9.34183  15.5775  3.41995  1.09686 L5c-smooth res
